,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName
12401,Georgia Muchen,F,SBD,22.0,113.4,63.5,136.08,20-23,APA,2017,USA,NJ,Garden State Raw Championships
12402,Sydney Shannon,F,SBD,16.0,74.84,54.43,86.18,16-17,APA,2017,USA,NJ,Garden State Raw Championships
12417,Amanda Boswell,F,SBD,29.0,120.2,63.5,117.93,24-34,APA,2017,USA,AR,Clash of the Iron Warriors
12433,Suzanne LaForge,F,SBD,57.0,149.69,79.38,195.04,55-59,APA,2017,USA,FL,Blessed Iron Bash
12434,Jennifer Palacios,F,SBD,38.0,117.93,77.11,163.29,35-39,APA,2017,USA,FL,Blessed Iron Bash
12435,Danielle Sucharda,F,SBD,34.0,167.83,106.59,183.7,24-34,APA,2017,USA,FL,Blessed Iron Bash
12457,Macy Moorehead,F,SBD,14.0,149.69,54.43,154.22,13-15,APA,2017,USA,MS,Mississippi State Championships
12458,Charla Clarke,F,SBD,48.0,136.08,83.91,113.4,45-49,APA,2017,USA,MS,Mississippi State Championships
12459,Sarah Wells,F,SBD,36.0,90.72,61.23,124.74,35-39,APA,2017,USA,MS,Mississippi State Championships
12460,Sanjuana Ledbetter,F,SBD,33.0,115.67,70.31,145.15,24-34,APA,2017,USA,MS,Mississippi State Championships
12461,Amanda Reed,F,SBD,39.0,113.4,74.84,158.76,35-39,APA,2017,USA,MS,Mississippi State Championships
12462,Macy Moorehead,F,SBD,14.0,149.69,54.43,154.22,13-15,APA,2017,USA,MS,Mississippi State Championships
12463,Alyssa Daniels,F,SBD,27.0,117.93,63.5,136.08,24-34,APA,2017,USA,MS,Mississippi State Championships
12464,Sanjuana Ledbetter,F,SBD,33.0,115.67,70.31,145.15,24-34,APA,2017,USA,MS,Mississippi State Championships
12465,Claire Myers,F,SBD,14.0,136.08,68.04,136.08,13-15,APA,2017,USA,MS,Mississippi State Championships
12466,Caitlin Bounds,F,SBD,20.0,149.69,72.57,170.1,20-23,APA,2017,USA,MS,Mississippi State Championships
12467,Charla Clarke,F,SBD,48.0,136.08,83.91,113.4,45-49,APA,2017,USA,MS,Mississippi State Championships
12468,Caitlin Bounds,F,SBD,20.0,149.69,72.57,170.1,20-23,APA,2017,USA,MS,Mississippi State Championships
12469,Grace Douzat,F,SBD,20.0,74.84,38.56,102.06,20-23,APA,2017,USA,MS,Mississippi State Championships
12470,Claire Myers,F,SBD,14.0,136.08,68.04,136.08,13-15,APA,2017,USA,MS,Mississippi State Championships
12497,Lalane Burhenn,F,SBD,44.0,129.27,61.23,131.54,40-44,APA,2017,USA,VT,30th Can-Am International Championships
12498,Lindsay Warren,F,SBD,25.0,99.79,58.97,149.69,24-34,APA,2017,USA,VT,30th Can-Am International Championships
12499,Patricia Baker,F,SBD,29.0,122.47,54.43,136.08,24-34,APA,2017,USA,VT,30th Can-Am International Championships
12500,Ashley Austin,F,SBD,28.0,70.31,47.63,108.86,24-34,APA,2017,USA,VT,30th Can-Am International Championships
12501,Stephanie Bosley,F,SBD,29.0,81.65,45.36,90.72,24-34,APA,2017,USA,VT,30th Can-Am International Championships
12502,Lalane Burhenn,F,SBD,44.0,129.27,61.23,131.54,40-44,APA,2017,USA,VT,30th Can-Am International Championships
12503,Jennifer Jensen,F,SBD,42.0,117.93,47.63,140.61,40-44,APA,2017,USA,VT,30th Can-Am International Championships
12504,Jay Coons,F,SBD,22.0,70.31,36.29,108.86,20-23,APA,2017,USA,VT,30th Can-Am International Championships
12505,Laurie Descateaux,F,SBD,19.0,92.99,54.43,108.86,18-19,APA,2017,USA,VT,30th Can-Am International Championships
12506,Kerri Fino,F,SBD,18.0,151.95,74.84,151.95,18-19,APA,2017,USA,VT,30th Can-Am International Championships
12563,Samantha Wolter,F,SBD,16.0,111.13,65.77,113.4,16-17,APA,2017,USA,TX,Region 6 Championships
12564,Ruby Castillo,F,SBD,21.0,92.99,38.56,102.06,20-23,APA,2017,USA,TX,Region 6 Championships
12580,Illyana Lee,F,SBD,25.0,95.25,54.43,122.47,24-34,APA,2017,USA,TX,Sun City Championships
12581,Halina Fonseca,F,SBD,25.0,106.59,61.23,147.42,24-34,APA,2017,USA,TX,Sun City Championships
12582,Illyana Lee,F,SBD,25.0,95.25,54.43,122.47,24-34,APA,2017,USA,TX,Sun City Championships
12583,Cynthia Pinedo,F,SBD,42.0,124.74,77.11,151.95,40-44,APA,2017,USA,TX,Sun City Championships
12584,Paula Powell,F,SBD,52.0,104.33,61.23,115.67,50-54,APA,2017,USA,TX,Sun City Championships
12585,Xochitl Valdez,F,SBD,41.0,102.06,43.09,113.4,40-44,APA,2017,USA,TX,Sun City Championships
12586,Cynthia Pinedo,F,SBD,42.0,124.74,77.11,151.95,40-44,APA,2017,USA,TX,Sun City Championships
12587,Crystal Lara,F,SBD,33.0,97.52,,133.81,24-34,APA,2017,USA,TX,Sun City Championships
12588,Victoria Maldonado,F,SBD,25.0,138.35,52.16,147.42,24-34,APA,2017,USA,TX,Sun City Championships
12614,Brittany Buffy Ralls,F,SBD,26.0,65.77,38.56,81.65,24-34,APA,2017,USA,AR,Arkansas Raw Championships
12615,Jill Bates,F,SBD,35.0,104.33,68.04,140.61,35-39,APA,2017,USA,AR,Arkansas Raw Championships
12616,Brittany Cook,F,SBD,30.0,120.2,65.77,147.42,24-34,APA,2017,USA,AR,Arkansas Raw Championships
12617,Jessica Riley,F,SBD,43.0,117.93,65.77,122.47,40-44,APA,2017,USA,AR,Arkansas Raw Championships
12618,Christina Smith,F,SBD,33.0,77.11,52.16,104.33,24-34,APA,2017,USA,AR,Arkansas Raw Championships
12619,Jill Bates,F,SBD,35.0,104.33,68.04,140.61,35-39,APA,2017,USA,AR,Arkansas Raw Championships
12620,Marie Reed,F,SBD,17.0,106.59,45.36,115.67,16-17,APA,2017,USA,AR,Arkansas Raw Championships
12630,Kelli Henderson,F,SBD,34.0,72.57,40.82,104.33,24-34,APA,2017,USA,AR,Battle of the Badasses
12631,Jamie Martin,F,SBD,34.0,79.38,52.16,102.06,24-34,APA,2017,USA,AR,Battle of the Badasses
12632,Sarah Maxey,F,SBD,20.0,102.06,56.7,124.74,20-23,APA,2017,USA,AR,Battle of the Badasses
12633,Caitlin Harrier,F,SBD,15.0,99.79,63.5,129.27,13-15,APA,2017,USA,AR,Battle of the Badasses
12663,Connor Young,F,SBD,56.0,102.06,58.97,136.08,55-59,APA,2017,USA,MO,Ozark Open
12664,Brittany O'Dell,F,SBD,25.0,124.74,70.31,131.54,24-34,APA,2017,USA,MO,Ozark Open
12665,Connor Young,F,SBD,56.0,102.06,58.97,136.08,55-59,APA,2017,USA,MO,Ozark Open
12666,Carey Kettler,F,SBD,50.0,68.04,45.36,95.25,50-54,APA,2017,USA,MO,Ozark Open
12686,Carol Moorhead,F,SBD,55.0,88.45,47.63,97.52,55-59,APA,2017,USA,MO,ShowMe State Raw Championships
12687,Nancy Lowther,F,SBD,58.0,111.13,70.31,115.67,55-59,APA,2017,USA,MO,ShowMe State Raw Championships
12688,Kaitlynn Ripple,F,SBD,20.0,133.81,63.5,142.88,20-23,APA,2017,USA,MO,ShowMe State Raw Championships
12689,Carol Moorhead,F,SBD,55.0,88.45,47.63,97.52,55-59,APA,2017,USA,MO,ShowMe State Raw Championships
12690,Nancy Lowther,F,SBD,58.0,111.13,70.31,115.67,55-59,APA,2017,USA,MO,ShowMe State Raw Championships
12691,Lori Ventimiglia,F,SBD,36.0,99.79,43.09,106.59,35-39,APA,2017,USA,MO,ShowMe State Raw Championships
12692,Jessica Cuba,F,SBD,37.0,106.59,56.7,129.27,35-39,APA,2017,USA,MO,ShowMe State Raw Championships
12693,Ericka Helfer,F,SBD,21.0,106.59,56.7,131.54,20-23,APA,2017,USA,MO,ShowMe State Raw Championships
12710,Cara Forrester,F,SBD,24.0,124.74,74.84,142.88,24-34,APA,2017,USA,UT,Utah Open Raw Championships
12711,Taylor Doxey,F,SBD,26.0,124.74,47.63,181.44,24-34,APA,2017,USA,UT,Utah Open Raw Championships
12712,Morgan Dastrup,F,SBD,20.0,106.59,68.04,127.01,20-23,APA,2017,USA,UT,Utah Open Raw Championships
12722,Chelsea Stewart,F,SBD,24.0,95.25,49.9,131.54,24-34,APA,2017,USA,FL,Thunderbay Throwdown
12723,Lisa Blackwell,F,SBD,32.0,115.67,63.5,122.47,24-34,APA,2017,USA,FL,Thunderbay Throwdown
12724,Leah Newton,F,SBD,27.0,97.52,49.9,99.79,24-34,APA,2017,USA,FL,Thunderbay Throwdown
12725,Suzanne LaForge,F,SBD,57.0,147.42,77.11,185.97,55-59,APA,2017,USA,FL,Thunderbay Throwdown
12726,Sandy Simmons,F,SBD,68.0,90.72,43.09,106.59,65-69,APA,2017,USA,FL,Thunderbay Throwdown
12727,Jennifer Palacios,F,SBD,38.0,104.33,72.57,154.22,35-39,APA,2017,USA,FL,Thunderbay Throwdown
12728,Danielle Sucharda,F,SBD,34.0,158.76,95.25,167.83,24-34,APA,2017,USA,FL,Thunderbay Throwdown
12755,Misty Prado,F,SBD,18.0,131.54,90.72,154.22,18-19,APA,2017,USA,TX,US Open
12756,Misty Prado,F,SBD,18.0,131.54,90.72,154.22,18-19,APA,2017,USA,TX,US Open
12757,Lyana Benavidez,F,SBD,26.0,104.33,70.31,131.54,24-34,APA,2017,USA,TX,US Open
12758,Vanessa Alvarado,F,SBD,36.0,115.67,56.7,124.74,35-39,APA,2017,USA,TX,US Open
12759,Karla Rodriguez,F,SBD,20.0,108.86,47.63,124.74,20-23,APA,2017,USA,TX,US Open
12760,Ruby Castillo,F,SBD,21.0,102.06,43.09,120.2,20-23,APA,2017,USA,TX,US Open
12761,Aliana Richardson,F,SBD,17.0,115.67,52.16,136.08,16-17,APA,2017,USA,TX,US Open
12762,Alexie Hernandez,F,SBD,17.0,70.31,38.56,102.06,16-17,APA,2017,USA,TX,US Open
12763,Saira Castillo,F,SBD,16.0,95.25,38.56,102.06,16-17,APA,2017,USA,TX,US Open
12764,Paola Castillo,F,SBD,14.0,102.06,47.63,102.06,13-15,APA,2017,USA,TX,US Open
12780,Chari Hensler,F,SBD,37.0,111.13,61.23,140.61,35-39,APA,2017,USA,UT,West Coast Raw Championships
12781,Rebekah Fisher,F,SBD,38.0,99.79,65.77,145.15,35-39,APA,2017,USA,UT,West Coast Raw Championships
12782,Jennifer McUne,F,SBD,35.0,111.13,63.5,149.69,35-39,APA,2017,USA,UT,West Coast Raw Championships
12783,Stephanie Wood,F,SBD,33.0,92.99,56.7,102.06,24-34,APA,2017,USA,UT,West Coast Raw Championships
12795,Lynsey Johnson,F,SBD,26.0,97.52,68.04,115.67,24-34,APA,2017,USA,MI,4th Annual Wolverine Open Raw Championships
12796,Bridget Shilts,F,SBD,20.0,97.52,72.57,120.2,20-23,APA,2017,USA,MI,4th Annual Wolverine Open Raw Championships
12818,Brooke Giaccio,F,SBD,37.0,158.76,81.65,165.56,35-39,APA,2017,USA,AR,Rocky Memorial VIII
12819,Brooke Giaccio,F,SBD,37.0,158.76,81.65,165.56,35-39,APA,2017,USA,AR,Rocky Memorial VIII
12820,Amber Duenkel,F,SBD,23.0,92.99,52.16,111.13,20-23,APA,2017,USA,AR,Rocky Memorial VIII
12821,Jacey Lindsey,F,SBD,22.0,83.91,52.16,120.2,20-23,APA,2017,USA,AR,Rocky Memorial VIII
12822,Kenna Campbell,F,SBD,26.0,111.13,88.45,156.49,24-34,APA,2017,USA,AR,Rocky Memorial VIII
12823,Mallory Alderson,F,SBD,32.0,115.67,61.23,151.95,24-34,APA,2017,USA,AR,Rocky Memorial VIII
12824,Brandy Stewart,F,SBD,44.0,115.67,65.77,117.93,40-44,APA,2017,USA,AR,Rocky Memorial VIII
12825,Lindsey Crain,F,SBD,35.0,117.93,74.84,136.08,35-39,APA,2017,USA,AR,Rocky Memorial VIII
12826,Kelli Henderson,F,SBD,35.0,77.11,38.56,108.86,35-39,APA,2017,USA,AR,Rocky Memorial VIII
12827,Amber Duenkel,F,SBD,23.0,92.99,52.16,111.13,20-23,APA,2017,USA,AR,Rocky Memorial VIII
12871,Charla Clarke,F,SBD,48.0,124.74,83.91,111.13,45-49,APA,2017,USA,MS,Magnolia Open Championships
12872,Sanjuana Ledbetter,F,SBD,32.0,102.06,65.77,136.08,24-34,APA,2017,USA,MS,Magnolia Open Championships
12873,Whitney Wesley,F,SBD,34.0,108.86,70.31,165.56,24-34,APA,2017,USA,MS,Magnolia Open Championships
12874,Amanda Reed,F,SBD,39.0,147.42,83.91,185.97,35-39,APA,2017,USA,MS,Magnolia Open Championships
12875,Alyssa Daniels,F,SBD,26.0,106.59,63.5,136.08,24-34,APA,2017,USA,MS,Magnolia Open Championships
12876,Reva Coate,F,SBD,29.0,83.91,52.16,120.2,24-34,APA,2017,USA,MS,Magnolia Open Championships
12877,Caitlin Bounds,F,SBD,20.0,181.44,70.31,170.1,20-23,APA,2017,USA,MS,Magnolia Open Championships
12878,Heather Webster,F,SBD,27.0,115.67,63.5,167.83,24-34,APA,2017,USA,MS,Magnolia Open Championships
12879,Caitlin Bounds,F,SBD,20.0,181.44,70.31,170.1,20-23,APA,2017,USA,MS,Magnolia Open Championships
12880,Chandler Morgan,F,SBD,19.0,81.65,36.29,88.45,18-19,APA,2017,USA,MS,Magnolia Open Championships
12881,Ciara Harmon,F,SBD,16.0,122.47,65.77,133.81,16-17,APA,2017,USA,MS,Magnolia Open Championships
12882,Claire Myers,F,SBD,14.0,131.54,58.97,131.54,13-15,APA,2017,USA,MS,Magnolia Open Championships
12906,Lisa Hogan,F,SBD,27.0,120.0,62.5,140.0,24-34,APA,2017,USA,OR,Winter Classic
12907,Brooke Potter,F,SBD,,105.0,45.0,125.0,18-19,APA,2017,USA,OR,Winter Classic
12919,Melanie Harbaugh,F,SBD,25.0,90.72,47.63,113.4,24-34,APA,2017,USA,MO,District 5 Regional Championships
12920,Cindy Schindler,F,SBD,53.0,68.04,56.7,108.86,50-54,APA,2017,USA,MO,District 5 Regional Championships
12921,Jessica McKenzie,F,SBD,20.0,97.52,,108.86,20-23,APA,2017,USA,MO,District 5 Regional Championships
12922,Allison James,F,SBD,36.0,113.4,74.84,147.42,35-39,APA,2017,USA,MO,District 5 Regional Championships
12923,Lisa Gregg,F,SBD,43.0,158.76,72.57,147.42,40-44,APA,2017,USA,MO,District 5 Regional Championships
12924,Rachel Swisher,F,SBD,28.0,,,,24-34,APA,2017,USA,MO,District 5 Regional Championships
12925,Emily Wright,F,SBD,31.0,172.37,86.18,167.83,24-34,APA,2017,USA,MO,District 5 Regional Championships
12926,Rebecca Jones,F,SBD,64.0,88.45,45.36,120.2,60-64,APA,2017,USA,MO,District 5 Regional Championships
12927,Cindy Schindler,F,SBD,53.0,68.04,56.7,108.86,50-54,APA,2017,USA,MO,District 5 Regional Championships
12928,Loria Fry,F,SBD,52.0,151.95,113.4,167.83,50-54,APA,2017,USA,MO,District 5 Regional Championships
12929,Lisa Gregg,F,SBD,43.0,158.76,72.57,147.42,40-44,APA,2017,USA,MO,District 5 Regional Championships
12930,Allison James,F,SBD,36.0,113.4,74.84,147.42,35-39,APA,2017,USA,MO,District 5 Regional Championships
12946,Amie Kemppainen,F,SBD,43.0,74.84,,,40-44,APA,2017,USA,MI,Michigan Open Championships
12947,Lynsey Johnson,F,SBD,25.0,83.91,61.23,61.23,24-34,APA,2017,USA,MI,Michigan Open Championships
12948,April Brnabic,F,SBD,39.0,142.88,102.06,181.44,35-39,APA,2017,USA,MI,Michigan Open Championships
12949,Bridget Kress,F,SBD,26.0,113.4,54.43,124.74,24-34,APA,2017,USA,MI,Michigan Open Championships
12950,Dodi Sudau-Glinke,F,SBD,45.0,92.99,52.16,104.33,45-49,APA,2017,USA,MI,Michigan Open Championships
12951,Amie Kemppainen,F,SBD,43.0,74.84,,,40-44,APA,2017,USA,MI,Michigan Open Championships
12952,Miranda Cohen,F,SBD,20.0,120.2,54.43,149.69,20-23,APA,2017,USA,MI,Michigan Open Championships
12953,Bridget Shilts,F,SBD,20.0,92.99,56.7,124.74,20-23,APA,2017,USA,MI,Michigan Open Championships
12954,Aubrey Mikovits,F,SBD,21.0,156.49,61.23,161.03,20-23,APA,2017,USA,MI,Michigan Open Championships
12955,TiTyana Gardner,F,SBD,21.0,183.7,68.04,154.22,20-23,APA,2017,USA,MI,Michigan Open Championships
12986,Jacey Lindsey,F,SBD,22.0,88.45,49.9,124.74,20-23,APA,2017,USA,AR,The Natural State Championships
12987,Mariah McMillan,F,SBD,24.0,165.56,65.77,172.37,24-34,APA,2017,USA,AR,The Natural State Championships
12988,Terry Harrell,F,SBD,54.0,136.08,52.16,136.08,50-54,APA,2017,USA,AR,The Natural State Championships
12989,Kelli Henderson,F,SBD,34.0,74.84,43.09,97.52,24-34,APA,2017,USA,AR,The Natural State Championships
12990,Jacey Lindsey,F,SBD,22.0,88.45,49.9,124.74,20-23,APA,2017,USA,AR,The Natural State Championships
13005,Jennifer McWhinnie,F,SBD,35.0,136.08,70.31,151.95,35-39,APA,2017,USA,NH,New England Open Championships
13006,Meghan Dix,F,SBD,38.0,77.11,52.16,108.86,35-39,APA,2017,USA,NH,New England Open Championships
13007,Kayla Raucci,F,SBD,28.0,104.33,52.16,117.93,24-34,APA,2017,USA,NH,New England Open Championships
13008,Ashley Austin,F,SBD,29.0,99.79,54.43,124.74,24-34,APA,2017,USA,NH,New England Open Championships
13009,Makayla-Courtney McGeeney,F,SBD,23.0,92.99,47.63,102.06,20-23,APA,2017,USA,NH,New England Open Championships
13010,Deborah Vallieres,F,SBD,46.0,117.93,56.7,117.93,45-49,APA,2017,USA,NH,New England Open Championships
13011,Erin Merrigan,F,SBD,36.0,99.79,52.16,129.27,35-39,APA,2017,USA,NH,New England Open Championships
13012,Nicole Park,F,SBD,34.0,106.59,54.43,113.4,24-34,APA,2017,USA,NH,New England Open Championships
13013,Cortney Burns,F,SBD,38.0,61.23,43.09,97.52,35-39,APA,2017,USA,NH,New England Open Championships
13031,Emma Huff,F,SBD,21.5,,,,20-23,APA,2017,USA,NH,New England Open Championships
13041,Alexa Goldstein,F,SBD,24.0,124.74,56.7,136.08,24-34,APA,2017,USA,MA,30th Annual Bay State Open
13042,Alisa Arakelian,F,SBD,36.0,165.56,86.18,158.76,35-39,APA,2017,USA,MA,30th Annual Bay State Open
13043,Alexa Goldstein,F,SBD,24.0,124.74,56.7,136.08,24-34,APA,2017,USA,MA,30th Annual Bay State Open
13044,Tricia Breckenridge,F,SBD,45.0,92.99,52.16,102.06,45-49,APA,2017,USA,MA,30th Annual Bay State Open
13062,Darla Coray,F,SBD,47.0,75.0,47.5,105.0,45-49,APA,2017,USA,OH,Buckeye Open
13070,Rebecca Claunch,F,SBD,52.0,80.0,55.0,92.5,50-54,APA,2017,USA,MS,Battle of the Iron Barbarians
13071,Lindsey Haynes,F,SBD,34.0,75.0,45.0,115.0,24-34,APA,2017,USA,MS,Battle of the Iron Barbarians
13072,Sanjuana Ledbetter,F,SBD,33.0,130.0,70.0,147.5,24-34,APA,2017,USA,MS,Battle of the Iron Barbarians
13073,Danielle Brewer,F,SBD,24.0,135.0,60.0,147.5,24-34,APA,2017,USA,MS,Battle of the Iron Barbarians
13074,Sanjuana Ledbetter,F,SBD,33.0,130.0,70.0,147.5,24-34,APA,2017,USA,MS,Battle of the Iron Barbarians
13075,Lindsey Haynes,F,SBD,34.0,75.0,45.0,115.0,24-34,APA,2017,USA,MS,Battle of the Iron Barbarians
13076,Erin Schrier,F,SBD,31.0,130.0,80.0,147.5,24-34,APA,2017,USA,MS,Battle of the Iron Barbarians
13077,Jayna Leitze,F,SBD,30.0,115.0,50.0,112.5,24-34,APA,2017,USA,MS,Battle of the Iron Barbarians
13078,Claire Myers,F,SBD,15.0,127.5,72.5,142.5,13-15,APA,2017,USA,MS,Battle of the Iron Barbarians
13107,Rubi Robles,F,SBD,35.0,130.0,70.0,140.0,35-39,APA,2017,USA,WA,Rep One Championships
13108,Kyri Manuel,F,SBD,28.0,82.5,60.0,110.0,24-34,APA,2017,USA,WA,Rep One Championships
13109,Malinda Sanchez,F,SBD,33.0,142.5,80.0,142.5,24-34,APA,2017,USA,WA,Rep One Championships
13110,Daphne Hughes,F,SBD,30.0,160.0,67.5,170.0,24-34,APA,2017,USA,WA,Rep One Championships
13111,Rosa Orozco,F,SBD,41.0,102.5,47.5,140.0,40-44,APA,2017,USA,WA,Rep One Championships
13112,Rubi Robles FS,F,SBD,35.0,130.0,70.0,140.0,35-39,APA,2017,USA,WA,Rep One Championships
13113,Yvette Sanchez,F,SBD,37.0,95.0,60.0,115.0,35-39,APA,2017,USA,WA,Rep One Championships
13114,Crystal Mejia,F,SBD,21.0,112.5,62.5,140.0,20-23,APA,2017,USA,WA,Rep One Championships
13115,Alexis Torres,F,SBD,20.0,115.0,50.0,132.5,20-23,APA,2017,USA,WA,Rep One Championships
13127,Karrissa Shropshire,F,SBD,12.0,40.82,24.95,54.43,5-12,APA,2017,USA,TX,Longhorn Open
13128,Gabriela Aguilera,F,SBD,12.0,61.23,24.95,102.06,5-12,APA,2017,USA,TX,Longhorn Open
13129,Malarie Martinez,F,SBD,12.0,29.48,24.95,61.23,5-12,APA,2017,USA,TX,Longhorn Open
13130,Patricia Guerra,F,SBD,30.0,117.93,70.31,145.15,24-34,APA,2017,USA,TX,Longhorn Open
13131,Yolanda Torres,F,SBD,35.0,83.91,40.82,127.01,35-39,APA,2017,USA,TX,Longhorn Open
13132,Elizabeth Guerra,F,SBD,40.0,127.01,79.38,142.88,40-44,APA,2017,USA,TX,Longhorn Open
13133,Keiry Miller,F,SBD,18.0,124.74,70.31,138.35,18-19,APA,2017,USA,TX,Longhorn Open
13134,Itzayanni Martinez,F,SBD,17.0,192.78,83.91,156.49,16-17,APA,2017,USA,TX,Longhorn Open
14553,Kayleigh Russell,F,SBD,,65.0,35.0,82.5,,APC,2017,USA,GA,15th Annual Nationals
14554,Valerie Smith,F,SBD,43.5,125.0,80.5,162.5,40-44,APC,2017,USA,GA,15th Annual Nationals
14555,Paige Rideout,F,SBD,,80.0,50.0,100.0,,APC,2017,USA,GA,15th Annual Nationals
14556,Valerie Smith,F,SBD,43.5,125.0,80.5,162.5,40-44,APC,2017,USA,GA,15th Annual Nationals
14603,Jennifer Cahall,F,SBD,,127.5,65.0,137.5,,APC,2017,USA,GA,Georgia State Championships
29154,Kailey Brandmaier,F,SBD,23.0,102.5,62.5,132.5,20-23,APF,2017,USA,FL,Gulfcoast
29155,Gillian Tedeschi,F,SBD,29.0,147.5,70.0,162.5,24-34,APF,2017,USA,FL,Gulfcoast
29156,Krystal Schankowitz,F,SBD,33.0,155.0,70.0,167.5,24-34,APF,2017,USA,FL,Gulfcoast
29157,April Mathis,F,SBD,29.0,320.0,200.0,252.5,24-34,APF,2017,USA,FL,Gulfcoast
29158,Joanna Aton,F,SBD,39.0,30.0,42.5,97.5,35-39,APF,2017,USA,FL,Gulfcoast
29214,Camryn Dastrup,F,SBD,17.0,82.5,50.0,102.5,16-17,APF,2017,USA,IL,IL High School Championships
29215,Isabel Figueroa,F,SBD,14.0,135.0,70.0,150.0,13-15,APF,2017,USA,IL,IL High School Championships
29400,Yvette Fox,F,SBD,58.0,72.5,50.0,125.0,55-59,APF,2017,USA,FL,Raw National Championships
29401,Toni Lee Cabral,F,SBD,29.0,95.0,65.0,105.0,24-34,APF,2017,USA,FL,Raw National Championships
29411,Erica Guay,F,SBD,40.0,115.0,60.0,122.5,40-44,APF,2017,USA,ME,Maine State Championship
29412,Penny Parker,F,SBD,45.0,122.5,80.0,155.0,45-49,APF,2017,USA,ME,Maine State Championship
29413,Jennifer Small,F,SBD,48.0,95.0,62.5,145.0,45-49,APF,2017,USA,ME,Maine State Championship
29414,Robin Hinkle,F,SBD,47.0,77.5,52.5,110.0,45-49,APF,2017,USA,ME,Maine State Championship
29423,Erica Guay,F,SBD,40.0,115.0,60.0,122.5,40-44,APF,2017,USA,ME,Maine State Championship
29424,Caitlin Gusk,F,SBD,23.0,90.0,60.0,100.0,20-23,APF,2017,USA,ME,Maine State Championship
29440,Kelsey Scannevin,F,SBD,16.0,85.0,47.5,105.0,16-17,APF,2017,USA,ME,Maine State Championship
29441,Sophia Cuevas,F,SBD,,102.5,72.5,135.0,,APF,2017,USA,CA,California Central Coast Open
29442,Jessica Jordan,F,SBD,,155.0,62.5,147.5,,APF,2017,USA,CA,California Central Coast Open
29447,Marcelina Lawrence,F,SBD,41.5,150.0,77.5,155.0,40-44,APF,2017,USA,CA,California Central Coast Open
29449,Linda Sy,F,SBD,,195.0,112.5,200.0,,APF,2017,USA,CA,California Central Coast Open
29456,Julia Brigham,F,SBD,35.5,102.5,60.0,120.0,35-39,APF,2017,USA,OR,Spring Challenge
29457,Courtney Boell,F,SBD,27.5,112.5,65.0,132.5,24-34,APF,2017,USA,OR,Spring Challenge
29458,Kristen Shockman,F,SBD,,140.0,80.0,147.5,,APF,2017,USA,OR,Spring Challenge
29479,Sally Diann Griffen,F,SBD,65.0,75.0,42.5,102.5,65-69,APF,2017,USA,IL,Nationals
29480,Lucy Galpin,F,SBD,61.0,55.0,37.5,97.5,60-64,APF,2017,USA,IL,Nationals
29481,Mary Cruse,F,SBD,62.0,47.5,45.0,85.0,60-64,APF,2017,USA,IL,Nationals
29482,Joan Cooper,F,SBD,57.0,65.0,50.0,107.5,55-59,APF,2017,USA,IL,Nationals
29483,Julie Barnes,F,SBD,58.0,50.0,32.5,82.5,55-59,APF,2017,USA,IL,Nationals
29484,Karen Ferrero,F,SBD,48.0,62.5,40.0,92.5,45-49,APF,2017,USA,IL,Nationals
29485,Dawn Maroscher,F,SBD,48.0,120.0,95.5,165.0,45-49,APF,2017,USA,IL,Nationals
29486,Janice Looney,F,SBD,47.0,85.0,47.5,130.0,45-49,APF,2017,USA,IL,Nationals
29487,Brenda Bowen,F,SBD,45.0,125.0,70.0,137.5,45-49,APF,2017,USA,IL,Nationals
29488,Beth Bomia,F,SBD,47.0,107.5,60.0,140.0,45-49,APF,2017,USA,IL,Nationals
29489,Melissa Gibson,F,SBD,45.0,102.5,60.0,127.5,45-49,APF,2017,USA,IL,Nationals
29490,Katie Aretos,F,SBD,35.0,90.0,57.5,105.0,35-39,APF,2017,USA,IL,Nationals
29491,Amanda Heda,F,SBD,36.0,107.5,52.5,110.0,35-39,APF,2017,USA,IL,Nationals
29492,Michelle Kania,F,SBD,37.0,105.0,65.0,137.5,35-39,APF,2017,USA,IL,Nationals
29493,Angela Ikner,F,SBD,36.0,130.0,70.0,152.5,35-39,APF,2017,USA,IL,Nationals
29494,Kathryn Skarin,F,SBD,21.0,55.0,42.5,125.0,20-23,APF,2017,USA,IL,Nationals
29495,Amelia Volkert,F,SBD,22.0,92.5,57.5,107.5,20-23,APF,2017,USA,IL,Nationals
29496,Ashley Torok,F,SBD,21.0,115.0,62.5,132.5,20-23,APF,2017,USA,IL,Nationals
29497,Katie Bochenek,F,SBD,18.0,118.0,60.0,150.0,18-19,APF,2017,USA,IL,Nationals
